Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
AC,BDL,YYZ,DeHavilland Dash-8,DHC-8-100,0,0,0,123,"4,551","1,697,523",-123,"-4,551","-1,697,523",-100.00%,-100.00%,-100.00%
AC,YXC,YYC,Beechcraft,Beech 1900D Airliner,0,0,0,123,"2,214","296,676",-123,"-2,214","-296,676",-100.00%,-100.00%,-100.00%
AC,YYC,YXC,Beechcraft,Beech 1900D Airliner,0,0,0,123,"2,214","296,676",-123,"-2,214","-296,676",-100.00%,-100.00%,-100.00%
AC,YYZ,BDL,DeHavilland Dash-8,DHC-8-100,0,0,0,123,"4,551","1,697,523",-123,"-4,551","-1,697,523",-100.00%,-100.00%,-100.00%
AC,YVR,YYC,A320,A319,104,"12,480","5,341,440",228,"27,360","11,710,080",-124,"-14,880","-6,368,640",-54.40%,-54.40%,-54.40%
AC,LAX,YYZ,B737 Misc,B737-Max 8 Passenger,0,0,0,124,"20,956","45,600,256",-124,"-20,956","-45,600,256",-100.00%,-100.00%,-100.00%
AC,YYZ,LAX,B737 Misc,B737-Max 8 Passenger,0,0,0,124,"20,956","45,600,256",-124,"-20,956","-45,600,256",-100.00%,-100.00%,-100.00%
AC,YYC,YYZ,B737 Misc,B737-Max 8 Passenger,0,0,0,126,"21,294","35,688,744",-126,"-21,294","-35,688,744",-100.00%,-100.00%,-100.00%
AC,YYZ,YYC,B737 Misc,B737-Max 8 Passenger,0,0,0,127,"21,463","35,971,988",-127,"-21,463","-35,971,988",-100.00%,-100.00%,-100.00%
AC,YUL,BOS,Canadair CRJ,CRJ,4,200,"50,800",132,"6,600","1,676,400",-128,"-6,400","-1,625,600",-97.00%,-97.00%,-97.00%
AC,BOS,YUL,Canadair CRJ,CRJ,4,200,"50,800",133,"6,650","1,689,100",-129,"-6,450","-1,638,300",-97.00%,-97.00%,-97.00%
AC,YYZ,YEG,A320,A321,31,"5,890","9,871,640",160,"30,400","50,950,400",-129,"-24,510","-41,078,760",-80.60%,-80.60%,-80.60%
AC,YYT,YYZ,E-Jet,E-190,0,0,0,135,"13,095","17,324,685",-135,"-13,095","-17,324,685",-100.00%,-100.00%,-100.00%
AC,YYZ,YYT,E-Jet,E-190,0,0,0,135,"13,095","17,324,685",-135,"-13,095","-17,324,685",-100.00%,-100.00%,-100.00%
AF,CDG,YUL,B777,B777-200/200ER Passenger,31,"9,516","32,763,588",14,"4,396","15,135,428",17,"5,120","17,628,160",121.40%,116.50%,116.50%
AF,CDG,YUL,B777,B777-300ER Passenger,62,"29,016","99,902,088",48,"20,985","72,251,355",14,"8,031","27,650,733",29.20%,38.30%,38.30%
AF,CDG,YUL,B787,B787-9,0,0,0,31,"8,556","29,458,308",-31,"-8,556","-29,458,308",-100.00%,-100.00%,-100.00%
AF,CDG,YVR,B777,B777-200/200ER Passenger,22,"6,920","34,184,800",22,"6,936","34,263,840",0,-16,"-79,040",0.00%,-0.20%,-0.20%
AF,CDG,YYZ,B777,B777-200/200ER Passenger,45,"14,160","53,114,160",0,0,0,45,"14,160","53,114,160",,,
AF,CDG,YYZ,B777,B777-300ER Passenger,0,0,0,31,"14,508","54,419,508",-31,"-14,508","-54,419,508",-100.00%,-100.00%,-100.00%
AF,YUL,CDG,B777,B777-200/200ER Passenger,31,"9,516","32,763,588",14,"4,396","15,135,428",17,"5,120","17,628,160",121.40%,116.50%,116.50%
AF,YUL,CDG,B777,B777-300ER Passenger,62,"29,016","99,902,088",48,"20,985","72,251,355",14,"8,031","27,650,733",29.20%,38.30%,38.30%
AF,YUL,CDG,B787,B787-9,0,0,0,31,"8,556","29,458,308",-31,"-8,556","-29,458,308",-100.00%,-100.00%,-100.00%
AF,YVR,CDG,B777,B777-200/200ER Passenger,22,"6,920","34,184,800",22,"6,936","34,263,840",0,-16,"-79,040",0.00%,-0.20%,-0.20%
AF,YYZ,CDG,B777,B777-200/200ER Passenger,45,"14,160","53,114,160",0,0,0,45,"14,160","53,114,160",,,
AF,YYZ,CDG,B777,B777-300ER Passenger,0,0,0,31,"14,508","54,419,508",-31,"-14,508","-54,419,508",-100.00%,-100.00%,-100.00%
AH,ALG,YUL,A330,A330-200,36,"9,594","37,512,540",36,"9,684","37,864,440",0,-90,"-351,900",0.00%,-0.90%,-0.90%
AH,YUL,ALG,A330,A330-200,36,"9,594","37,512,540",36,"9,684","37,864,440",0,-90,"-351,900",0.00%,-0.90%,-0.90%
AM,MEX,YUL,B737 Misc,B737-8 Scimitar Winglets,62,"9,920","22,865,600",62,"9,920","22,865,600",0,0,0,0.00%,0.00%,0.00%
AM,MEX,YVR,B737 Misc,B737-8 Scimitar Winglets,74,"11,840","28,984,320",62,"9,920","24,284,160",12,"1,920","4,700,160",19.40%,19.40%,19.40%
AM,MEX,YYC,B737 Misc,B737-8 Scimitar Winglets,17,"2,720","6,343,040",0,0,0,17,"2,720","6,343,040",,,
